FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
0.9871526,725.82446,1.3646119,1.0242938,1.0043186,181.48969,8.643443,310.3651,0.06584174,1.1596434,1.0267702,1.0025023,1.0266562,0.99854374,0.99676955,0.9987028,8.888035,0.9394893,987.8543,1.0069724,1.4272103,1.0192096,1.64488,0.99757534,1.4443859,149.85883,212.44844,0.6646826,495.35547,0.9947201,1.5071825,0.9984527,1.0025394,1.44283,7.7309546,188.7206,263.91544,17.691437,0.7878876,0.6062082,0.2925704,0.10094278,1.432435,0.996907,120.16307,0.23998983,87.71976,0.008912316,0.9870458,0.996045,0.9946777,Attack
-0.06752457,820.9869,0.9961663,0.9911403,0.99855846,194.19461,8.531785,369.91602,-0.021064332,1.0333326,1.0089711,0.9992591,0.9859741,0.99993837,1.0254592,0.9998926,1.0499773,0.055733822,1018.0434,1.0104299,0.9999232,1.002218,1.9637085,1.001482,1.0338681,146.82253,341.1146,0.006488584,261.19113,0.9806179,1.0310462,0.99999934,0.99161506,1.0159891,7.435232,196.17996,269.4483,15.16757,0.026128255,0.027498737,0.013324515,0.0042921114,1.0118847,1.0091611,13.812934,-0.0019269504,4.1086187,-0.0054879924,0.9892383,1.0003687,0.98976445,Attack
-0.1583698,834.4492,0.89189994,0.9750359,1.0239532,194.81593,8.5787115,330.46042,-0.08628898,1.0240657,1.0022522,0.99861515,0.9743326,1.0017217,0.98727244,1.0016985,5.0557156,0.15723458,1017.9863,1.0103143,1.1130735,0.99131006,1.8546247,0.9920792,1.0638088,144.7911,250.76953,0.65892005,383.94907,0.99598855,1.3279052,0.99851495,1.0019394,1.3632628,7.649247,198.18674,266.44702,15.437139,0.58304816,0.39880115,0.25954363,0.1183347,1.3810982,1.0009627,90.882545,0.3920742,63.21257,-0.011379422,0.9981197,1.0009681,0.99865323,Attack
-0.11709215,813.5788,0.9304437,0.9930273,0.9837217,191.76244,8.596589,341.34506,-0.009191801,1.011354,1.0415585,0.999379,1.001672,1.0005937,0.96170783,0.99983716,0.6755237,0.0635139,1011.0711,1.0221144,1.0287961,1.0035526,2.0209436,1.001039,1.0388662,147.93765,299.27777,0.03115835,242.35492,0.9914268,1.0262222,0.9993125,0.9857893,1.0178608,7.5926037,219.66843,267.0755,15.592364,0.028867804,0.021778658,0.007324086,0.0045516,1.0079908,0.9998922,14.501105,-0.000120214456,7.977515,-0.011830292,0.99522644,1.0066578,0.9938645,Attack
-0.10262491,809.7445,1.0104481,0.9679303,0.9900426,190.04826,8.598435,336.44824,-0.085444264,1.0029976,1.006016,1.0027589,0.9689022,1.0004977,0.98598605,1.0000571,1.3274002,0.018470908,1017.0866,1.0023924,0.9947582,1.0041815,1.9866235,0.99860096,1.0050433,148.02872,300.46362,0.03586092,254.25082,0.98293257,1.0383228,0.99968255,0.9925779,1.0204984,7.620962,229.43336,266.63882,14.453792,0.04426869,0.030854717,0.023283707,0.010961097,1.0077887,1.003204,17.127264,0.03096629,9.344619,0.0018899284,0.9922054,1.002498,0.99434423,Attack
1.6336821,613.0349,1.5971586,1.9825466,1.0075488,242.45686,8.43576,327.78296,2.4557388,1.9874452,0.9886473,0.99565923,2.000996,0.9960542,1.9687737,0.9964988,8.375395,0.61531955,883.0971,1.0511557,1.1599514,1.0744551,1.0503584,1.002902,1.2347636,148.54608,144.8727,1.7230108,951.8962,0.98218524,2.0461504,1.0000275,0.99151593,2.0087848,7.8427057,137.98288,265.44952,12.073803,1.7608012,1.3135176,0.75088954,0.3089199,2.0047743,1.0145937,252.86499,1.3534511,193.70047,-0.008372053,0.99337256,0.99242836,0.99503136,Attack
1.7943624,643.3576,1.6507211,1.3658363,1.0111498,180.63123,8.605948,305.07968,0.90236205,1.5991765,1.0516435,0.9981115,1.3653753,1.0000964,1.3619491,0.998939,10.333749,1.1834668,985.91504,1.0095255,1.461893,1.0048205,1.265247,0.99988914,1.535503,147.60336,156.8721,1.5904143,781.70807,0.9893755,1.9441262,0.9992612,0.9924609,1.9956944,7.7794127,154.63834,264.50565,13.379402,1.6360838,1.2323358,0.7016988,0.28806832,2.0010197,0.99856025,237.61668,0.8699111,177.77719,0.005221025,0.9871057,0.99663943,0.9921115,Attack
2.6151366,523.3495,2.0431252,2.0341725,1.0002524,216.00555,8.4534445,324.90402,2.5419297,2.0537193,0.9643562,0.9921586,2.0449626,0.99754363,2.1155412,0.99829084,24.489336,2.111984,942.3842,1.0448033,1.9969361,0.99685174,0.95770967,0.99925953,1.946117,147.87354,145.52457,1.6452674,849.7589,0.9720265,2.011964,0.99856,0.9959152,1.9642621,7.804179,139.17107,274.60376,14.406998,1.710107,1.2685515,0.7190992,0.29494798,1.9601407,1.0068887,245.8282,1.0412276,185.09322,0.0033662731,0.99174404,1.017988,0.9889093,Attack
-0.061085,818.00574,0.98465496,0.99939877,1.0039983,195.6657,8.538188,366.40295,-0.003170182,1.0255822,0.99594694,0.9968647,0.99617213,0.9998824,1.0038717,0.9998261,1.4962988,0.056469582,1011.87537,1.0117961,1.0065662,1.0033493,1.9709544,0.998827,1.0353992,146.5137,340.3379,0.029428028,258.90338,0.98368114,1.0170096,0.9996631,0.99450433,1.0269318,7.450414,203.85103,269.26303,15.681948,0.030975662,0.020245329,0.015969621,0.008668628,1.016362,0.99979115,13.664222,0.020627387,5.18624,0.009172698,0.9948524,0.9996437,0.9941998,Attack
1.3626077,691.06,1.4676126,1.0301331,0.9855791,184.61919,8.642249,302.49487,0.084868975,1.1085846,0.9479001,1.0038397,1.044326,0.9981261,1.0308748,0.99838346,4.0262175,0.5275417,1017.76263,1.0179331,1.1156714,1.0153943,1.4335017,1.0031115,1.2339702,149.6772,149.59464,1.7167966,760.0745,0.98750114,1.9923304,1.0006449,0.98770005,2.0439281,7.7735305,146.04677,262.52985,13.410522,1.7057884,1.2855766,0.73103136,0.30277297,2.0413454,1.0015972,247.27635,0.9273186,184.66252,-0.0061667124,0.99223226,1.0011412,0.9924934,Attack
1.6528293,597.9459,1.6415843,1.9925545,1.1729895,191.26456,8.563106,317.57877,2.5066025,2.0339499,0.99938005,0.9943349,1.985459,0.99855804,1.9903387,0.9990214,20.182222,2.2390108,804.1898,1.0052136,1.9859027,0.9964595,0.9290225,1.0019904,1.9909444,148.89253,151.88298,1.6840146,905.70654,0.9858669,2.0234878,0.99858344,0.9947977,2.0006003,7.791488,139.09137,267.28516,14.932121,1.7157996,1.2940469,0.71918863,0.29078054,1.9850477,0.99897027,246.73192,0.94200766,185.99,0.005902569,0.9998236,1.0037509,0.99653906,Attack
-0.04410459,814.36255,1.0265644,0.98791724,0.9858312,191.7375,8.567188,349.7764,0.01087303,0.9957771,1.061498,1.0000857,1.0038737,0.9989644,0.9732563,0.99950224,-1.1989384,-0.19487235,997.9783,1.0106647,0.9353337,1.0119153,1.9473475,0.99545956,0.90936387,149.17357,312.2733,0.060502432,278.5574,0.99047863,1.0764867,0.99980766,0.98058486,1.0518298,7.5613613,216.33862,267.74176,17.316305,0.10835,0.07903059,0.046410307,0.014590334,1.0310156,0.9990646,25.651571,0.06561715,16.903267,0.0125649255,0.98805475,0.99233013,0.99520105,Attack
1.0653675,691.5102,1.356283,1.4293052,0.9893201,183.14767,8.610901,301.5711,1.0372802,1.6763769,1.0469594,1.0044913,1.4306324,1.0000929,1.4059998,0.999929,14.84676,1.7845917,941.0968,1.0007459,1.7431576,1.0166154,1.1121024,0.997573,1.7916179,147.77335,145.93196,1.6427462,811.8469,0.9981134,1.9970772,0.9990114,0.98280025,2.0081549,7.7916365,141.56334,264.69846,14.423442,1.6729887,1.2719803,0.7108555,0.2826824,1.9961538,1.0011936,241.86676,0.87649083,182.78883,-0.0026406131,0.987226,1.0059905,0.992788,Attack
0.43910298,735.99945,1.2114213,1.339715,1.1859406,183.19478,8.617657,326.32605,0.91734517,1.4132595,1.0327526,0.99007845,1.3290259,0.99844164,1.38781,0.9971492,8.048575,0.26360217,1017.25226,1.0468874,1.145611,1.0135732,1.7096071,0.9990544,1.1098772,146.88861,210.4097,1.1760594,582.9744,0.9771695,1.6415075,0.99799347,1.0157855,1.7218257,7.6935077,181.28307,264.89575,17.016726,1.1736503,0.83906096,0.5030261,0.22479257,1.7372012,1.019753,170.73988,0.6344784,126.41306,-0.04703589,1.001463,1.0051768,1.0022324,Attack
-0.097446695,798.9117,0.8649234,1.261605,1.1582115,172.385,8.633508,302.46024,0.6196148,1.4588791,0.9075681,0.9898535,1.187336,0.9914174,1.272058,0.99287945,15.554954,1.5104815,880.9763,1.0348788,1.6658345,1.010804,1.2602812,1.0076823,1.6662376,144.84181,156.63033,1.339545,646.6612,0.9840836,1.7163779,1.0019295,0.99629754,1.7691041,7.755438,148.19019,268.6964,8.453182,1.1887031,0.9383489,0.47824082,0.18528342,1.8122146,1.0043423,171.11739,0.43985134,130.0727,0.0067973416,1.0073259,0.9820155,0.9819979,Attack
-0.08934845,808.78253,0.98266065,1.0082673,0.9813821,194.709,8.546048,366.87216,-0.002431442,1.0258161,1.0292228,0.9994109,1.0010275,0.999782,0.99122846,0.9997255,1.4633951,0.040676378,1014.7176,1.0116094,0.9822966,1.004399,1.9874827,0.9985457,1.0304759,149.45473,335.28104,0.020903014,264.09897,0.9768946,1.0344307,0.99971646,0.9901412,1.0272347,7.4599733,199.60295,268.99316,15.085045,0.030631028,0.035550132,0.01486601,0.0070860344,1.0267048,1.0007548,15.293479,0.022234209,8.066054,-0.0030780255,0.9914615,1.0019139,0.9923328,Attack
0.021610484,787.0888,1.0012561,1.0541314,1.1393083,188.24191,8.603284,337.66214,0.2151155,1.064623,1.0451995,1.0034453,1.0991882,0.9989103,1.0762224,0.99810183,2.017991,0.12098255,1025.5818,1.0152133,1.0148925,0.99554527,1.9445558,0.9912548,1.0807393,150.03076,300.4157,0.0035680756,266.38458,0.9914414,1.0272286,0.9996275,1.0181682,1.0135812,7.615892,227.39807,266.62537,21.321955,0.045232855,0.030577078,0.03467603,0.023250159,1.0417575,0.99825716,15.153632,0.08474726,11.677306,-0.015812788,0.9936265,0.99517477,0.99701095,Attack
1.5961584,648.8034,1.5872074,1.8997316,1.0174087,240.55418,8.439265,331.66248,2.2873118,1.9291277,1.1419486,0.9960905,1.9068772,0.99913013,1.9481628,0.9986887,33.1761,1.5675732,831.04254,1.0350372,1.946582,1.0099844,1.0231798,1.0058266,1.6841362,147.63683,156.77519,1.5176547,816.2609,0.97867185,1.9877065,0.99765337,1.0171232,1.9326254,7.833624,143.98424,269.353,8.161232,1.6391183,1.2045451,0.6825071,0.27662465,1.9227719,1.0097241,235.81416,1.2409496,175.5517,-0.004147039,0.9856663,1.0019258,0.99479604,Attack
1.5397289,609.71454,1.5551715,2.0279567,1.0147573,193.4605,8.57021,316.0033,2.4838166,2.020144,1.1386377,0.9856825,2.0007155,1.0009443,1.9862574,1.001388,19.422667,2.2891328,845.34375,0.99766374,1.9793739,0.980263,0.9809517,0.99613947,2.0174568,147.9579,156.34645,1.4220682,905.4833,0.98224837,2.0576868,0.99862665,1.0117,1.8316143,7.827931,141.92561,261.15625,15.957778,1.6491207,1.2486049,0.6448356,0.2304737,1.8418359,1.0085471,233.2999,0.69473994,180.60677,0.005691314,1.0054437,0.99600196,0.9918754,Attack
0.23387538,741.50446,1.0159408,1.5375916,1.3419305,209.09665,8.52129,317.52158,1.4512135,1.7314565,1.0477006,1.0065105,1.5351906,0.9992437,1.5763777,0.99737364,17.826502,1.4853146,959.57404,1.0219187,1.6867415,1.0544674,1.1947831,1.0047141,1.6480453,146.659,166.85222,1.6140494,788.0098,0.9983172,1.9341459,0.9975827,1.000277,1.9321885,7.8289356,150.54138,263.42426,16.113682,1.5996538,1.1638246,0.6708859,0.2758101,1.9434595,1.0098704,230.19406,1.0851147,171.48709,-0.034352377,1.0033851,0.9960759,0.9974388,Attack
0.12085484,789.2183,1.1113073,0.9077557,0.9991292,186.9686,8.634907,323.6354,-0.2308176,0.95355093,0.94336325,0.99487156,0.90228647,1.0003334,0.9449333,1.0010104,-1.373848,-0.2073203,1007.8071,1.0279399,0.92725044,1.0064391,1.7857563,0.9920502,0.8979118,145.68492,218.18898,1.0232102,494.21558,0.9831277,1.570163,0.99968153,0.99777186,1.6160852,7.666859,183.60616,265.3659,14.661315,1.0021113,0.7391977,0.43299073,0.19202906,1.6242996,1.0067307,150.05412,0.5391017,111.091644,-0.0012174089,0.98810565,1.0048051,0.99430066,Attack
-0.09334959,812.1863,0.9952339,1.0061269,1.0080677,193.08672,8.575816,350.247,0.029206226,1.0123426,0.9842725,0.999474,1.008109,1.0013926,1.0230865,1.001172,2.4179964,0.07099988,1015.6169,1.008335,1.0349897,0.9973749,1.9898912,1.0009437,1.0309097,147.0925,322.8596,-0.0034041181,243.31433,0.98771846,1.0015815,0.9990213,0.99437,1.007909,7.5398135,222.79756,267.9557,14.558061,0.0118342275,-0.002400265,0.00957577,0.00657564,0.996588,1.0039552,10.637214,-0.010326973,4.209464,-0.0022424224,0.9968871,1.0077924,0.99405015,Attack
1.8133749,557.15204,1.6321454,1.8929005,1.346552,205.02913,8.527532,318.2088,2.3153725,1.9300079,1.0477322,0.9770811,1.8818147,0.9973103,1.864122,0.996958,7.646809,0.6459556,941.8793,1.016131,1.092742,1.0132141,1.2293487,1.0087521,1.2450415,146.67665,160.80919,1.4821694,877.90936,0.9747395,1.9618208,0.99935925,1.0022746,1.8814214,7.8138576,154.23587,264.9906,11.2461815,1.649785,1.2180058,0.6738214,0.2708444,1.9026809,1.0024948,231.41539,0.9682521,177.76334,-0.04729045,1.0160528,1.0020494,0.99357635,Attack
-0.15534939,816.0244,0.9653004,0.9901229,0.98469937,196.05469,8.5251465,372.0958,-0.030336907,0.9940039,1.0224187,0.9969486,0.99307805,0.99903977,1.0000917,0.998988,1.6262665,-0.0054082633,1006.0163,1.0145782,1.0041648,0.9958598,2.0084443,0.99707276,0.997806,148.16876,350.29562,-0.004218556,248.80087,0.9927882,1.0174501,0.9990514,0.99139446,1.0051284,7.421976,197.8645,269.78333,16.15026,0.016494475,0.007944359,0.012092696,0.0039056349,0.99433357,0.99640566,13.317557,0.008866855,5.9132376,0.0013651709,0.99671453,1.002281,0.9964034,Attack
-0.05400516,814.40515,1.0255456,0.997863,0.99879634,192.79114,8.571816,353.4053,0.017454932,1.0025449,1.018666,0.99667364,0.9977157,0.999325,1.0056548,0.9993004,1.4062529,0.07411709,1010.7347,1.003828,1.0194302,1.0043472,1.9678104,0.99851835,1.0262511,146.59392,321.8076,0.016760133,266.45322,0.99324507,1.0055848,0.9991986,0.98956645,1.027317,7.5233927,215.09927,267.78943,16.03353,0.02359911,0.013260319,0.0047719344,0.0016147305,1.0147107,0.9986572,11.735892,0.0070234616,6.4351416,0.0126572745,0.99476594,0.99928993,0.99661696,Attack
-0.06170298,858.151,0.90909535,0.9340766,0.9864541,212.12457,8.524933,330.39215,-0.1194815,0.9835095,1.0545821,0.9830884,0.8928922,0.9997539,0.93802786,0.9993415,-0.5399857,0.045107387,960.2493,0.9947405,1.0280572,1.1848285,1.6388673,0.9904753,1.017629,143.77863,203.83717,1.199625,601.56274,0.96942925,1.7284473,0.999828,0.9772868,1.7066607,7.7165837,157.63594,267.68817,9.139124,1.2255764,0.91424966,0.50564045,0.20256363,1.6602986,0.99834687,184.16737,0.857558,135.96301,0.08510108,0.99539644,0.9934353,0.9968971,Attack
2.534002,545.1044,1.9799576,2.041997,1.0158651,225.99915,8.4409275,327.30453,2.5355885,2.0212712,1.0335026,0.9922268,2.0248911,0.99906015,2.052366,0.99852705,22.345657,2.0846257,906.22906,1.0316463,1.9448376,1.0310487,0.96721476,0.99809647,1.9078287,146.3281,152.1702,1.6463573,889.5399,0.9817582,2.009469,0.99805677,0.99188864,1.9834311,7.8149805,141.7498,266.66983,12.830462,1.7189826,1.2721897,0.72973496,0.30005136,1.9850874,1.007279,248.35681,1.1940949,187.379,0.009358581,0.9919201,0.99887335,0.99388796,Attack
-0.11847986,815.94354,0.9732567,0.97198856,0.9941718,191.89268,8.582749,347.66025,-0.06575041,0.9799569,1.0033653,0.99709874,0.9681456,1.0000975,0.9685396,0.99980146,1.5382376,0.03252139,1015.62726,1.0059949,1.0037992,0.99805725,2.0127656,0.9991525,1.0123113,148.24883,323.9534,-0.03816686,235.9881,0.9894223,0.9786891,0.9995378,0.99100256,0.989031,7.5463157,226.6246,267.97574,15.37714,-0.026434101,-0.025628254,-0.012689008,-0.0028612358,0.9856381,1.0021973,4.9552984,-0.015849225,0.1827766,0.013047467,0.99454755,0.9983933,0.99711645,Attack
-0.058092967,813.4535,1.0203375,0.9803745,1.0023617,193.51405,8.5504,361.93863,-0.04951637,0.9898143,0.9920957,1.0006268,0.9705039,0.999504,1.0187896,0.9993518,1.0256414,0.05311551,1013.1675,1.0053462,1.0050685,0.9931958,1.9939356,0.9998658,1.0205896,148.00255,335.6006,-0.04752872,248.065,0.98500824,0.99948543,0.9997372,0.9978605,0.97244793,7.485903,208.52512,269.1331,14.324207,-0.02835194,-0.015077458,-0.011299028,-0.008298207,0.9616552,1.0085568,5.612815,-0.053559892,-0.4699944,0.0017580251,0.99642617,1.0048437,0.99759007,Attack
-0.12950958,816.52374,0.9894174,0.9655176,0.99447066,190.43814,8.596854,339.9076,-0.074363045,0.97586465,0.99814385,0.99926704,0.9737565,1.0011023,0.97254986,1.0005722,0.55441564,0.023805285,1013.85693,1.0048813,1.0050366,1.0055827,1.9949924,1.0000378,1.0050572,147.59972,309.7479,0.003483437,240.23856,0.98782176,1.0014585,0.9991224,0.9910046,1.0073472,7.589564,230.5746,267.05502,15.491552,0.008720123,-0.009126172,0.004708098,0.005950581,0.99681455,1.0021785,10.980445,0.008463689,4.295249,0.0016076734,0.99250585,1.0004196,0.9928167,Attack
0.6807132,727.64166,1.182964,1.4568573,0.9828771,220.36754,8.530824,313.21664,1.1497327,1.5563912,1.0083672,1.0008678,1.4702327,0.9986124,1.4607837,0.99910814,4.2884874,0.7267767,930.9889,1.0178847,1.1860887,1.0329978,1.1502111,1.0006725,1.3173156,147.82224,143.06715,1.7522055,881.4022,0.99173355,2.045551,0.99990207,0.9876856,2.0298932,7.837092,138.69514,263.9846,13.227132,1.7465476,1.323317,0.7514967,0.30126005,2.0158727,1.0025535,253.90376,1.2462537,192.63608,0.005089447,0.99205095,1.002054,0.9893577,Attack
0.44952598,658.1424,1.2293965,2.0042608,1.3514662,225.69456,8.503465,324.17896,2.4983826,2.070573,0.87227315,0.98726857,2.005626,1.0006804,2.0217216,1.0004976,17.499098,2.3252118,926.1015,0.9808838,1.924897,0.9599018,0.96128464,0.999048,2.0178976,148.70706,164.75131,1.5491313,899.05707,0.9812408,2.061173,0.9986449,1.0030997,1.7965997,7.881905,145.40866,267.23044,12.568124,1.6948884,1.2563376,0.65412813,0.23229729,1.8242252,1.0168434,234.57918,0.8515791,181.21599,-0.015435058,1.0074611,1.0171423,1.0016075,Attack
0.8820052,702.06793,1.2354811,1.4115223,1.0030396,177.46446,8.611882,305.72745,1.010175,1.6141263,1.158552,0.9998587,1.3997486,1.0006971,1.355622,1.001147,12.917146,1.6021396,922.21814,0.99235904,1.6921461,1.0151266,1.3577977,0.99789715,1.7238663,148.56094,174.88239,1.0388986,685.26685,0.9889383,1.8211768,0.99874365,1.0050355,1.6622014,7.7874827,166.67398,260.98553,16.185457,1.2628217,0.98499334,0.47806457,0.15567733,1.6624229,1.0144129,181.81383,0.40448102,136.48766,0.024340866,0.98603106,0.98029834,0.98050344,Attack
-0.0072466284,805.9616,1.0477284,0.9951831,0.98415285,194.909,8.555607,364.95007,0.049537968,1.0366642,1.1212949,0.99393535,1.0044749,0.99550414,1.0190592,0.99687916,2.0647383,0.078680895,1006.2957,1.046051,1.0386163,1.0423876,1.9437702,0.9960353,1.0096437,149.6471,324.14517,-0.07635961,254.64749,0.9923172,1.0338272,1.0013187,0.97169816,0.9941276,7.5146728,202.13773,268.6808,15.251639,-0.021503486,0.025276318,-0.006692304,-0.016807932,0.9709499,1.002854,10.432364,-0.021522216,10.247298,-0.020197403,0.9867934,1.0085639,0.9941942,Attack
-0.012162223,815.5701,1.0016178,1.008679,1.0015603,189.08083,8.59581,339.86517,0.024946162,0.9924514,1.016137,0.9972063,0.99432427,0.9983545,1.01824,0.9989029,1.4287815,0.047536395,1026.6058,1.0043889,1.0024409,0.9973803,1.9942045,1.0024791,1.0204986,147.48668,304.96326,-0.018040992,253.46826,0.99227834,1.0013045,0.99990433,0.99645233,0.99751747,7.597382,225.81433,267.21426,14.833846,-0.015296734,-0.0019215206,-0.005869998,-0.007794921,0.9961213,1.0025473,6.524787,-0.046925716,1.7572852,0.0066392724,0.9935672,0.99630225,0.99316096,Attack
0.12206231,805.6921,1.0796602,0.9287951,1.0132189,190.64232,8.522443,366.20898,-0.12922518,1.0112417,1.1273937,0.9919985,0.9160323,1.0005037,0.9487587,1.0011743,1.3671961,0.1058531,996.37366,0.8717334,1.052104,0.98769796,1.859232,0.99558896,1.0356807,146.81358,335.15527,0.026534103,266.0125,0.97772324,1.0133075,0.998929,0.9698203,1.0091062,7.5068064,211.94821,269.60538,18.052034,0.025008522,0.020226255,0.011201129,0.0015855689,1.0324801,1.0062364,13.754416,0.0006414733,9.809012,0.12728074,0.998584,0.9725367,1.0105487,Attack
-0.47403076,820.5353,0.70108396,1.0518644,1.0069686,187.88936,8.643834,317.09567,0.12687321,1.0792003,0.9851825,1.006843,1.0705655,0.9993907,0.99661547,1.0014544,1.7459908,0.29575357,999.0858,0.9685496,1.0365709,0.9611421,1.9579545,1.0021005,1.1257715,154.82028,213.94472,0.75895125,396.4202,0.98260856,1.464079,1.0016026,0.9922366,1.4603564,7.6843696,182.61523,262.65802,16.323502,0.7372437,0.6098201,0.30761904,0.12495231,1.4554694,0.99813884,112.37146,0.3248528,81.77129,-0.022049967,1.0007961,0.99083203,0.9722932,Attack
-0.037488118,788.0594,1.018269,1.0129575,1.0182652,193.93767,8.606405,347.0057,0.034242224,1.0082486,0.9751875,0.9942064,1.0195233,0.9981473,1.0424277,0.9973733,1.2544937,-0.18005893,991.39453,1.035529,0.9081239,1.0298972,2.0025551,0.99723005,0.9093466,148.5505,306.39133,0.02523949,245.13736,0.992805,1.0018911,0.9991385,1.0007112,1.041051,7.560567,220.81303,268.66083,12.996738,0.018211566,0.026548699,0.033778444,0.022583377,1.040941,0.9992375,16.118856,0.060086675,6.35411,-0.025405545,0.99656385,1.0059716,0.9990045,Attack
-0.07219793,813.8389,1.0019563,0.9838123,0.9941561,189.79823,8.590204,342.37518,-0.035434294,1.0418853,1.0152721,1.0029141,0.9813781,0.9997836,1.0095152,0.999563,1.8608408,0.035932086,1018.0596,1.0113608,0.99954754,1.0005357,1.9648833,1.0003707,1.0060966,147.78442,311.27988,-0.0062677637,261.7011,0.9853996,1.0234311,1.0005583,0.9864928,1.0017563,7.57879,223.1577,266.98856,13.989938,0.015237891,0.01982738,0.007855997,0.001803394,0.9979447,1.006076,11.374686,0.0085225785,5.8407507,0.006433006,0.99502915,1.0037974,0.9950225,Attack
-0.033239022,817.25806,0.9397392,1.001872,0.99778664,193.64679,8.561165,357.89923,0.006646703,0.98060805,0.9882053,0.9951597,0.9965956,1.0004755,1.0189618,1.0004622,1.1361704,-0.00077948585,1014.9595,1.011043,1.0111402,0.9999015,2.0065086,0.9987492,1.009659,145.67926,330.52188,-0.04061506,228.07681,0.9869268,0.9643128,0.99859774,0.9923385,0.98398453,7.492277,213.4223,268.59888,16.408936,-0.056495704,-0.043210015,-0.01757933,-0.0042844755,0.98229986,1.0005044,2.2830572,-0.041976087,-2.5328453,-0.0013694781,0.9952697,1.0044856,0.988955,Attack
1.6447151,635.353,1.6406449,1.9733698,1.0012538,203.19098,8.545489,319.25198,2.3864686,2.0028086,1.0283605,1.004651,1.9813993,0.9981854,1.9641464,0.99856573,19.635254,2.12062,854.0458,1.0245713,1.9189045,1.0174655,0.988422,1.0012174,1.9460459,147.87137,147.52449,1.6685294,870.99554,0.99385303,2.0096521,0.99913216,0.98175985,2.018699,7.786695,139.37907,267.60803,14.69711,1.713145,1.2885051,0.7325918,0.30169716,2.0070395,0.99875724,247.47144,1.0544804,187.18468,0.005449984,0.9904885,1.009073,0.99438554,Attack
0.44171914,743.6051,1.1518463,1.0292045,0.9809282,189.24443,8.535865,337.43442,0.08760447,1.1561553,1.085049,0.9892373,1.0149157,0.99990493,0.9965859,1.0022643,-1.5308733,-0.58103895,975.86914,0.9216132,0.7703399,1.1933274,1.8404828,0.97584975,0.71143997,147.64043,297.06323,0.189088,329.09085,0.97417593,1.1196243,0.9997232,0.9926047,1.1291233,7.596231,215.14891,266.5987,18.273472,0.1941416,0.17213376,0.08395405,0.035267364,1.1043211,1.0028836,39.109566,0.11423219,27.188072,0.14748305,0.97978896,0.99057126,0.9965353,Attack
0.06728123,795.06665,1.0601897,0.97792697,0.9863734,194.46448,8.539964,365.01212,-0.06162064,1.0575342,1.0192795,1.0039909,0.9669468,0.9974677,1.115958,0.99704576,-1.6310997,-0.063552596,999.0137,0.99785066,0.9271171,1.0010663,1.8863962,0.99473923,0.94132453,146.11526,331.64758,-0.02933798,289.4092,0.9934052,1.0347153,1.0030282,0.9989631,0.9629064,7.4776735,192.32114,268.80832,13.525615,-0.021490492,0.004320397,-0.009058907,-0.0130338855,0.95871276,1.0041705,9.049888,-0.05513435,0.34033886,-0.011041007,0.99530834,1.0101179,1.0030318,Attack
0.3449497,794.8908,0.91172844,1.0573906,0.9894613,200.33852,8.560635,348.00235,0.11967046,1.1629189,1.0517601,1.0119598,1.0482407,0.99483234,1.1339582,0.99666435,0.3769197,-0.27138755,1000.387,1.2605258,0.87941337,1.0187557,1.8020418,1.0152334,0.8560909,147.04971,314.55792,0.11038353,299.39178,0.9558331,1.1875244,1.0025954,0.9714545,1.0054405,7.6454415,223.09583,267.2369,11.919995,0.175001,0.116168454,0.061581567,-0.009071369,1.0104018,0.97051716,37.564857,-0.0073746364,25.977486,0.050733667,0.9963107,1.0226967,1.006508,Attack
0.11994742,799.9303,1.0441487,1.01121,1.0004467,192.7805,8.600968,338.80554,0.057566356,1.0095098,1.0076942,1.0004852,1.021135,1.0006143,1.0345042,1.0002302,2.5112343,0.11537864,1034.4955,1.0067558,1.0495074,0.9980876,1.9574686,1.0038615,1.0516355,149.27621,310.10812,-0.035485245,260.82797,0.9872595,1.0259808,0.9993755,1.0030069,0.98638624,7.609678,233.61588,266.96082,14.54343,0.02131053,0.008225336,0.008500026,0.0024182904,0.9890138,1.0065159,11.003959,-0.008476309,5.0764685,-0.0035335466,0.9968407,0.9992683,0.9941127,Attack
-0.11082758,826.20734,0.95110005,1.0003365,0.99666816,192.76791,8.563285,354.2056,-0.0048702257,0.9954133,1.002955,0.99722916,0.99175113,0.9998958,0.99373335,0.99989945,1.4502916,0.055035852,1024.3846,1.0081581,1.0068175,1.0036012,1.9963068,1.0028217,1.0363858,147.1003,333.92944,-0.00042233616,236.79092,0.97964007,1.0054145,1.0002092,0.98833114,1.004077,7.512205,220.89557,268.4966,14.74408,0.00071462314,-0.000777171,0.007236944,0.005022477,1.0010903,1.0022156,10.37046,-0.0071651856,2.259742,0.0044402275,0.9936849,1.00016,0.9909632,Attack
